agency_cd,site_no,datetime,tz_cd,"Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius","Temperature, water, degrees Celsius"," Salinity, water, unfiltered, parts per thousand","Gage height, feet",,
USGS,2172053,8/27/21 3:15,EDT,4690,30,2.5,8.48,,
USGS,2172053,8/27/21 3:30,EDT,2990,29.8,1.6,8.08,,
USGS,2172053,8/27/21 3:45,EDT,2640,29.8,1.4,7.8,,
USGS,2172053,8/27/21 4:00,EDT,2780,29.8,1.4,7.48,,
USGS,2172053,8/27/21 4:15,EDT,2870,29.9,1.5,7.21,,
USGS,2172053,8/27/21 4:30,EDT,2120,30,1.1,6.92,,
USGS,2172053,8/27/21 4:45,EDT,2120,30,1.1,6.66,,
USGS,2172053,8/27/21 5:00,EDT,1660,30,0.8,6.42,,
USGS,2172053,8/27/21 5:15,EDT,1240,30,0.6,6.21,,
USGS,2172053,8/27/21 5:30,EDT,841,30.1,0.4,5.98,,
USGS,2172053,8/27/21 5:45,EDT,756,30.1,0.4,5.78,,
USGS,2172053,8/27/21 6:00,EDT,626,30.1,0.3,5.65,,
USGS,2172053,8/27/21 6:15,EDT,459,30.1,0.2,5.59,,
USGS,2172053,8/27/21 6:30,EDT,389,30.1,0.2,5.49,,
USGS,2172053,8/27/21 6:45,EDT,323,30.1,0.2,5.48,,
USGS,2172053,8/27/21 7:00,EDT,334,30.1,0.2,5.59,,
USGS,2172053,8/27/21 7:15,EDT,299,30.1,0.1,,,
USGS,2172053,8/27/21 7:30,EDT,246,30.1,0.1,5.74,,
USGS,2172053,8/27/21 7:45,EDT,250,30.1,0.1,5.98,,
USGS,2172053,8/27/21 8:00,EDT,212,30.1,0.1,6.14,,
USGS,2172053,8/27/21 8:15,EDT,203,30,0.1,6.51,,
USGS,2172053,8/27/21 8:30,EDT,215,30,0.1,6.86,,
USGS,2172053,8/27/21 8:45,EDT,219,30,0.1,,,
USGS,2172053,8/27/21 9:00,EDT,199,30,0.1,7.43,,
USGS,2172053,8/27/21 9:15,EDT,217,30.1,0.1,7.79,,
USGS,2172053,8/27/21 9:30,EDT,213,30.1,0.1,8.06,,
USGS,2172053,8/27/21 9:45,EDT,216,30.1,0.1,8.35,,
USGS,2172053,8/27/21 10:00,EDT,363,30.1,0.2,,,
USGS,2172053,8/27/21 10:15,EDT,385,30.1,0.2,8.88,,
USGS,2172053,8/27/21 10:30,EDT,272,30.1,0.1,9.04,,
USGS,2172053,8/27/21 10:45,EDT,296,30.1,0.1,9.21,,
USGS,2172053,8/27/21 11:00,EDT,481,30.1,0.2,9.34,,
USGS,2172053,8/27/21 11:15,EDT,577,30.1,0.3,9.49,,
USGS,2172053,8/27/21 11:30,EDT,867,30.1,0.4,9.63,,
USGS,2172053,8/27/21 11:45,EDT,974,30.1,0.5,9.75,,
USGS,2172053,8/27/21 12:00,EDT,1710,30.1,0.9,9.87,,
USGS,2172053,8/27/21 12:15,EDT,2210,30.1,1.1,9.97,,
USGS,2172053,8/27/21 12:30,EDT,3350,30,1.8,10.06,,
USGS,2172053,8/27/21 12:45,EDT,4190,30,2.2,10.1,,
USGS,2172053,8/27/21 13:00,EDT,5400,30,2.9,10.16,,
USGS,2172053,8/27/21 13:15,EDT,5920,30,3.2,10.2,,
USGS,2172053,8/27/21 13:30,EDT,9090,29.9,5.1,10.21,,
USGS,2172053,8/27/21 13:45,EDT,8510,30,4.7,10.2,,
USGS,2172053,8/27/21 14:00,EDT,9870,30,5.5,10.16,,
USGS,2172053,8/27/21 14:15,EDT,11000,30,6.2,10.1,,
USGS,2172053,8/27/21 14:30,EDT,12100,29.9,6.9,9.98,,
USGS,2172053,8/27/21 14:45,EDT,11300,30,6.4,9.84,,
USGS,2172053,8/27/21 15:00,EDT,10100,30.1,5.7,9.63,,
USGS,2172053,8/27/21 15:15,EDT,10000,30.2,5.6,9.33,,
USGS,2172053,8/27/21 15:30,EDT,10200,30.1,5.7,9.05,,
USGS,2172053,8/27/21 15:45,EDT,8610,30.3,4.8,8.75,,
USGS,2172053,8/27/21 16:00,EDT,6060,30.4,3.3,8.47,,
USGS,2172053,8/27/21 16:15,EDT,4700,30.5,2.5,8.09,,
USGS,2172053,8/27/21 16:30,EDT,5330,30.4,2.9,7.83,,
USGS,2172053,8/27/21 16:45,EDT,4730,30.4,2.5,7.59,,
USGS,2172053,8/27/21 17:00,EDT,4300,30.3,2.3,7.35,,
USGS,2172053,8/27/21 17:15,EDT,4310,30.3,2.3,7.07,,
USGS,2172053,8/27/21 17:30,EDT,3900,30.3,2.1,6.81,,
USGS,2172053,8/27/21 17:45,EDT,3460,30.2,1.8,6.53,,
USGS,2172053,8/27/21 18:00,EDT,2610,30.4,1.3,6.34,,
USGS,2172053,8/27/21 18:15,EDT,1910,30.4,1,6.15,,
USGS,2172053,8/27/21 18:30,EDT,1260,30.4,0.6,6,,
USGS,2172053,8/27/21 18:45,EDT,908,30.4,0.4,5.88,,
USGS,2172053,8/27/21 19:00,EDT,742,30.4,0.4,5.8,,
USGS,2172053,8/27/21 19:15,EDT,578,30.4,0.3,5.82,,
USGS,2172053,8/27/21 19:30,EDT,443,30.4,0.2,5.9,,
USGS,2172053,8/27/21 19:45,EDT,424,30.4,0.2,6.04,,
USGS,2172053,8/27/21 20:00,EDT,359,30.3,0.2,6.22,,
USGS,2172053,8/27/21 20:15,EDT,362,30.3,0.2,6.45,,
USGS,2172053,8/27/21 20:30,EDT,295,30.3,0.1,6.7,,
USGS,2172053,8/27/21 20:45,EDT,299,30.3,0.1,6.98,,
USGS,2172053,8/27/21 21:00,EDT,281,30.3,0.1,7.24,,
USGS,2172053,8/27/21 21:15,EDT,267,30.3,0.1,7.5,,
USGS,2172053,8/27/21 21:30,EDT,282,30.3,0.1,7.82,,
USGS,2172053,8/27/21 21:45,EDT,316,30.3,0.1,8.05,,
USGS,2172053,8/27/21 22:00,EDT,298,30.3,0.1,8.24,,
USGS,2172053,8/27/21 22:15,EDT,288,30.3,0.1,8.53,,
USGS,2172053,8/27/21 22:30,EDT,269,30.3,0.1,8.72,,
USGS,2172053,8/27/21 22:45,EDT,270,30.3,0.1,8.89,,
USGS,2172053,8/27/21 23:00,EDT,269,30.3,0.1,9.07,,
USGS,2172053,8/27/21 23:15,EDT,547,30.3,0.3,9.2,,
USGS,2172053,8/27/21 23:30,EDT,620,30.3,0.3,9.29,,
USGS,2172053,8/27/21 23:45,EDT,564,30.3,0.3,9.38,,
USGS,2172053,8/28/21 0:00,EDT,493,30.3,0.2,9.47,,
USGS,2172053,8/28/21 0:15,EDT,511,30.3,0.2,9.55,,
USGS,2172053,8/28/21 0:30,EDT,516,30.3,0.2,9.63,,
USGS,2172053,8/28/21 0:45,EDT,822,30.3,0.4,9.7,,
USGS,2172053,8/28/21 1:00,EDT,847,30.3,0.4,9.75,,
USGS,2172053,8/28/21 1:15,EDT,1530,30.3,0.8,9.77,,
USGS,2172053,8/28/21 1:30,EDT,3450,30.2,1.8,9.78,,
USGS,2172053,8/28/21 1:45,EDT,3750,30.2,2,9.78,,
USGS,2172053,8/28/21 2:00,EDT,3870,30.2,2,9.75,,
USGS,2172053,8/28/21 2:15,EDT,4920,30.2,2.6,9.67,,
USGS,2172053,8/28/21 2:30,EDT,5050,30.1,2.7,9.55,,
USGS,2172053,8/28/21 2:45,EDT,4340,30.2,2.3,9.4,,
USGS,2172053,8/28/21 3:00,EDT,3970,30.2,2.1,9.18,,
USGS,2172053,8/28/21 3:15,EDT,2850,30.2,1.5,8.92,,
USGS,2172053,8/28/21 3:30,EDT,2950,30.2,1.5,8.63,,
USGS,2172053,8/28/21 3:45,EDT,2430,30.1,1.2,8.32,,
USGS,2172053,8/28/21 4:00,EDT,2250,30,1.2,8.05,,
USGS,2172053,8/28/21 4:15,EDT,1880,30,1,7.75,,
USGS,2172053,8/28/21 4:30,EDT,1610,30,0.8,7.5,,
USGS,2172053,8/28/21 4:45,EDT,1670,30.1,0.8,7.24,,
USGS,2172053,8/28/21 5:00,EDT,1230,30.1,0.6,6.95,,
USGS,2172053,8/28/21 5:15,EDT,983,30.2,0.5,6.75,,
USGS,2172053,8/28/21 5:30,EDT,812,30.2,0.4,6.5,,
USGS,2172053,8/28/21 5:45,EDT,611,30.2,0.3,6.28,,
USGS,2172053,8/28/21 6:00,EDT,559,30.1,0.3,6.06,,
USGS,2172053,8/28/21 6:15,EDT,483,30.1,0.2,5.85,,
USGS,2172053,8/28/21 6:30,EDT,391,30.1,0.2,5.71,,
USGS,2172053,8/28/21 6:45,EDT,319,30.1,0.2,5.62,,
USGS,2172053,8/28/21 7:00,EDT,257,30.1,0.1,5.6,,
USGS,2172053,8/28/21 7:15,EDT,225,30,0.1,5.57,,
USGS,2172053,8/28/21 7:30,EDT,234,30,0.1,5.59,,
USGS,2172053,8/28/21 7:45,EDT,211,30,0.1,5.66,,
USGS,2172053,8/28/21 8:00,EDT,203,30,0.1,5.78,,
USGS,2172053,8/28/21 8:15,EDT,212,30,0.1,5.93,,
USGS,2172053,8/28/21 8:30,EDT,180,30,0.1,6.13,,
USGS,2172053,8/28/21 8:45,EDT,189,30,0.1,6.41,,
USGS,2172053,8/28/21 9:00,EDT,186,30,0.1,,,
USGS,2172053,8/28/21 9:15,EDT,196,30,0.1,6.96,,
USGS,2172053,8/28/21 9:30,EDT,192,30,0.1,7.25,,
USGS,2172053,8/28/21 9:45,EDT,184,30,0.1,7.56,,
USGS,2172053,8/28/21 10:00,EDT,181,30,0.1,7.81,,
USGS,2172053,8/28/21 10:15,EDT,202,30,0.1,8.06,,
USGS,2172053,8/28/21 10:30,EDT,395,30.1,0.2,8.31,,
USGS,2172053,8/28/21 10:45,EDT,370,30.1,0.2,8.56,,
USGS,2172053,8/28/21 11:00,EDT,254,30.1,0.1,8.74,,
USGS,2172053,8/28/21 11:15,EDT,271,30.1,0.1,8.93,,
USGS,2172053,8/28/21 11:30,EDT,325,30.1,0.2,9.1,,
USGS,2172053,8/28/21 11:45,EDT,449,30.1,0.2,9.21,,
USGS,2172053,8/28/21 12:00,EDT,551,30.2,0.3,9.35,,
USGS,2172053,8/28/21 12:15,EDT,706,30.2,0.3,9.45,,
USGS,2172053,8/28/21 12:30,EDT,1260,30.2,0.6,9.54,,
USGS,2172053,8/28/21 12:45,EDT,1660,30.2,0.8,9.65,,
USGS,2172053,8/28/21 13:00,EDT,3180,30.2,1.7,9.71,,
USGS,2172053,8/28/21 13:15,EDT,4550,30.2,2.4,9.78,,
USGS,2172053,8/28/21 13:30,EDT,5330,30.2,2.9,9.85,,
USGS,2172053,8/28/21 13:45,EDT,7150,30.2,3.9,9.87,,
USGS,2172053,8/28/21 14:00,EDT,7400,30.2,4.1,9.9,,
USGS,2172053,8/28/21 14:15,EDT,7780,30.2,4.3,9.92,,
USGS,2172053,8/28/21 14:30,EDT,8990,30.3,5,9.91,,
USGS,2172053,8/28/21 14:45,EDT,8210,30.3,4.6,9.87,,
USGS,2172053,8/28/21 15:00,EDT,8060,30.3,4.5,9.8,,
USGS,2172053,8/28/21 15:15,EDT,8290,30.3,4.6,9.68,,
USGS,2172053,8/28/21 15:30,EDT,8080,30.4,4.5,9.5,,
USGS,2172053,8/28/21 15:45,EDT,8630,30.4,4.8,9.32,,
USGS,2172053,8/28/21 16:00,EDT,8700,30.4,4.8,9.09,,
USGS,2172053,8/28/21 16:15,EDT,9430,30.3,5.3,8.84,,
USGS,2172053,8/28/21 16:30,EDT,7460,30.6,4.1,8.58,,
USGS,2172053,8/28/21 16:45,EDT,6110,30.8,3.3,8.3,,
USGS,2172053,8/28/21 17:00,EDT,4800,30.8,2.6,8.03,,
USGS,2172053,8/28/21 17:15,EDT,4510,30.8,2.4,7.84,,
USGS,2172053,8/28/21 17:30,EDT,4590,30.6,2.4,7.63,,
USGS,2172053,8/28/21 17:45,EDT,3470,30.5,1.8,7.36,,
USGS,2172053,8/28/21 18:00,EDT,3830,30.4,2,7.12,,
USGS,2172053,8/28/21 18:15,EDT,3540,30.4,1.9,6.84,,
USGS,2172053,8/28/21 18:30,EDT,2770,30.4,1.4,6.61,,
USGS,2172053,8/28/21 18:45,EDT,2130,30.4,1.1,6.43,,
USGS,2172053,8/28/21 19:00,EDT,1300,30.4,0.7,6.27,,
USGS,2172053,8/28/21 19:15,EDT,953,30.3,0.5,6.19,,
USGS,2172053,8/28/21 19:30,EDT,705,30.3,0.3,6.09,,
USGS,2172053,8/28/21 19:45,EDT,565,30.3,0.3,6.07,,
USGS,2172053,8/28/21 20:00,EDT,488,30.3,0.2,6.05,,
USGS,2172053,8/28/21 20:15,EDT,336,30.2,0.2,6.09,,
USGS,2172053,8/28/21 20:30,EDT,322,30.2,0.2,6.16,,
USGS,2172053,8/28/21 20:45,EDT,304,30.2,0.1,6.31,,
USGS,2172053,8/28/21 21:00,EDT,259,30.2,0.1,6.45,,
USGS,2172053,8/28/21 21:15,EDT,240,30.2,0.1,6.62,,
USGS,2172053,8/28/21 21:30,EDT,231,30.1,0.1,6.83,,
USGS,2172053,8/28/21 21:45,EDT,225,30.1,0.1,7.11,,
USGS,2172053,8/28/21 22:00,EDT,236,30.1,0.1,7.39,,
USGS,2172053,8/28/21 22:15,EDT,209,30.1,0.1,7.66,,
USGS,2172053,8/28/21 22:30,EDT,241,30.1,0.1,7.92,,
USGS,2172053,8/28/21 22:45,EDT,213,30.1,0.1,8.14,,
USGS,2172053,8/28/21 23:00,EDT,236,30.1,0.1,8.36,,
USGS,2172053,8/28/21 23:15,EDT,227,30.1,0.1,8.53,,
USGS,2172053,8/28/21 23:30,EDT,226,30.1,0.1,8.66,,
USGS,2172053,8/28/21 23:45,EDT,469,30.1,0.2,8.78,,
USGS,2172053,8/29/21 0:00,EDT,652,30.2,0.3,8.9,,
USGS,2172053,8/29/21 0:15,EDT,574,30.1,0.3,8.98,,
USGS,2172053,8/29/21 0:30,EDT,438,30.1,0.2,9.06,,
USGS,2172053,8/29/21 0:45,EDT,440,30.1,0.2,9.15,,
USGS,2172053,8/29/21 1:00,EDT,454,30.1,0.2,9.2,,
USGS,2172053,8/29/21 1:15,EDT,558,30.1,0.3,9.27,,
USGS,2172053,8/29/21 1:30,EDT,689,30.1,0.3,9.33,,
USGS,2172053,8/29/21 1:45,EDT,1580,30.2,0.8,9.39,,
USGS,2172053,8/29/21 2:00,EDT,2850,30.2,1.5,9.39,,
USGS,2172053,8/29/21 2:15,EDT,3580,30.2,1.9,9.42,,
USGS,2172053,8/29/21 2:30,EDT,4050,30.2,2.1,9.42,,
USGS,2172053,8/29/21 2:45,EDT,4230,30.2,2.2,9.41,,
USGS,2172053,8/29/21 3:00,EDT,4490,30.2,2.4,9.35,,
USGS,2172053,8/29/21 3:15,EDT,4660,30.2,2.5,9.25,,
USGS,2172053,8/29/21 3:30,EDT,3590,30.2,1.9,9.07,,
USGS,2172053,8/29/21 3:45,EDT,3750,30.2,2,8.85,,
USGS,2172053,8/29/21 4:00,EDT,2360,30.1,1.2,8.59,,
USGS,2172053,8/29/21 4:15,EDT,2920,30.1,1.5,8.32,,
USGS,2172053,8/29/21 4:30,EDT,2210,30,1.1,8.08,,
USGS,2172053,8/29/21 4:45,EDT,1980,30,1,7.88,,
USGS,2172053,8/29/21 5:00,EDT,1820,29.9,0.9,7.63,,
USGS,2172053,8/29/21 5:15,EDT,1730,29.9,0.9,7.38,,
USGS,2172053,8/29/21 5:30,EDT,1560,30,0.8,7.14,,
USGS,2172053,8/29/21 5:45,EDT,1390,30,0.7,6.93,,
USGS,2172053,8/29/21 6:00,EDT,984,30,0.5,6.7,,
USGS,2172053,8/29/21 6:15,EDT,865,30,0.4,6.48,,
USGS,2172053,8/29/21 6:30,EDT,695,30,0.3,6.32,,
USGS,2172053,8/29/21 6:45,EDT,533,30,0.3,6.15,,
USGS,2172053,8/29/21 7:00,EDT,444,30,0.2,6,,
USGS,2172053,8/29/21 7:15,EDT,350,29.9,0.2,5.85,,
USGS,2172053,8/29/21 7:30,EDT,313,29.9,0.1,5.71,,
USGS,2172053,8/29/21 7:45,EDT,306,29.9,0.1,5.62,,
USGS,2172053,8/29/21 8:00,EDT,252,29.9,0.1,5.55,,
USGS,2172053,8/29/21 8:15,EDT,206,29.9,0.1,5.53,,
USGS,2172053,8/29/21 8:30,EDT,210,29.9,0.1,5.62,,
USGS,2172053,8/29/21 8:45,EDT,213,29.9,0.1,5.7,,
USGS,2172053,8/29/21 9:00,EDT,196,29.9,0.1,5.83,,
USGS,2172053,8/29/21 9:15,EDT,165,29.8,0.1,5.99,,
USGS,2172053,8/29/21 9:30,EDT,156,29.8,0.1,6.28,,
USGS,2172053,8/29/21 9:45,EDT,163,29.9,0.1,6.49,,
USGS,2172053,8/29/21 10:00,EDT,178,29.9,0.1,6.78,,
USGS,2172053,8/29/21 10:15,EDT,175,29.9,0.1,7.11,,
USGS,2172053,8/29/21 10:30,EDT,160,29.9,0.1,7.4,,
USGS,2172053,8/29/21 10:45,EDT,160,29.9,0.1,7.64,,
USGS,2172053,8/29/21 11:00,EDT,308,29.9,0.1,7.91,,
USGS,2172053,8/29/21 11:15,EDT,344,29.9,0.2,8.13,,
USGS,2172053,8/29/21 11:30,EDT,323,29.9,0.2,8.37,,
USGS,2172053,8/29/21 11:45,EDT,275,30,0.1,8.59,,
USGS,2172053,8/29/21 12:00,EDT,325,30,0.2,8.77,,
USGS,2172053,8/29/21 12:15,EDT,421,30.1,0.2,8.96,,
USGS,2172053,8/29/21 12:30,EDT,430,30.1,0.2,9.05,,
USGS,2172053,8/29/21 12:45,EDT,738,30.2,0.4,9.26,,
USGS,2172053,8/29/21 13:00,EDT,1180,30.2,0.6,9.37,,
USGS,2172053,8/29/21 13:15,EDT,1950,30.3,1,9.5,,
USGS,2172053,8/29/21 13:30,EDT,3210,30.3,1.7,9.6,,
USGS,2172053,8/29/21 13:45,EDT,4460,30.3,2.4,9.65,,
USGS,2172053,8/29/21 14:00,EDT,6720,30.2,3.7,9.74,,
USGS,2172053,8/29/21 14:15,EDT,7250,30.2,4,9.79,,
USGS,2172053,8/29/21 14:30,EDT,8060,30.2,4.5,9.85,,
USGS,2172053,8/29/21 14:45,EDT,10800,30.2,6.1,9.9,,
USGS,2172053,8/29/21 15:00,EDT,11800,30.2,6.7,9.91,,
USGS,2172053,8/29/21 15:15,EDT,9600,30.4,5.4,9.9,,
USGS,2172053,8/29/21 15:30,EDT,11000,30.3,6.2,9.87,,
USGS,2172053,8/29/21 15:45,EDT,10000,30.3,5.6,9.78,,
USGS,2172053,8/29/21 16:00,EDT,10000,30.3,5.6,9.69,,
USGS,2172053,8/29/21 16:15,EDT,10100,30.4,5.7,9.52,,
USGS,2172053,8/29/21 16:30,EDT,10400,30.5,5.9,9.3,,
USGS,2172053,8/29/21 16:45,EDT,11100,30.4,6.3,9.06,,
USGS,2172053,8/29/21 17:00,EDT,10600,30.5,6,8.78,,
USGS,2172053,8/29/21 17:15,EDT,9730,30.6,5.5,8.51,,
USGS,2172053,8/29/21 17:30,EDT,7500,30.8,4.1,8.22,,
USGS,2172053,8/29/21 17:45,EDT,6530,30.8,3.6,8.01,,
USGS,2172053,8/29/21 18:00,EDT,6070,30.8,3.3,7.8,,
USGS,2172053,8/29/21 18:15,EDT,5270,30.6,2.8,7.6,,
USGS,2172053,8/29/21 18:30,EDT,4940,30.4,2.6,7.33,,
USGS,2172053,8/29/21 18:45,EDT,5500,30.4,3,7.1,,
USGS,2172053,8/29/21 19:00,EDT,4940,30.4,2.6,6.85,,
USGS,2172053,8/29/21 19:15,EDT,4420,30.3,2.4,6.7,,
USGS,2172053,8/29/21 19:30,EDT,3440,30.3,1.8,6.56,,
USGS,2172053,8/29/21 19:45,EDT,2430,30.3,1.2,6.45,,
USGS,2172053,8/29/21 20:00,EDT,1940,30.3,1,6.38,,
USGS,2172053,8/29/21 20:15,EDT,1170,30.2,0.6,6.36,,
USGS,2172053,8/29/21 20:30,EDT,956,30.2,0.5,6.37,,
USGS,2172053,8/29/21 20:45,EDT,640,30.2,0.3,6.4,,
USGS,2172053,8/29/21 21:00,EDT,530,30.2,0.3,6.43,,
USGS,2172053,8/29/21 21:15,EDT,407,30.2,0.2,6.47,,
USGS,2172053,8/29/21 21:30,EDT,422,30.1,0.2,6.57,,
USGS,2172053,8/29/21 21:45,EDT,375,30.1,0.2,6.72,,
USGS,2172053,8/29/21 22:00,EDT,306,30.1,0.1,6.83,,
USGS,2172053,8/29/21 22:15,EDT,296,30.1,0.1,6.99,,
USGS,2172053,8/29/21 22:30,EDT,259,30.1,0.1,7.16,,
USGS,2172053,8/29/21 22:45,EDT,252,30.1,0.1,7.36,,
USGS,2172053,8/29/21 23:00,EDT,258,30.1,0.1,7.56,,
USGS,2172053,8/29/21 23:15,EDT,250,30.1,0.1,7.76,,
USGS,2172053,8/29/21 23:30,EDT,282,30.1,0.1,7.96,,
USGS,2172053,8/29/21 23:45,EDT,269,30.1,0.1,8.16,,
USGS,2172053,8/30/21 0:00,EDT,276,30.1,0.1,8.33,,
USGS,2172053,8/30/21 0:15,EDT,262,30.1,0.1,8.47,,
USGS,2172053,8/30/21 0:30,EDT,253,30.1,0.1,8.58,,
USGS,2172053,8/30/21 0:45,EDT,481,30.1,0.2,8.68,,
USGS,2172053,8/30/21 1:00,EDT,724,30.1,0.4,8.77,,
USGS,2172053,8/30/21 1:15,EDT,676,30.1,0.3,8.85,,
USGS,2172053,8/30/21 1:30,EDT,581,30.1,0.3,8.94,,
USGS,2172053,8/30/21 1:45,EDT,550,30.1,0.3,9.02,,
USGS,2172053,8/30/21 2:00,EDT,535,30.1,0.3,9.08,,
USGS,2172053,8/30/21 2:15,EDT,1750,30.1,0.9,9.15,,
USGS,2172053,8/30/21 2:30,EDT,2000,30.1,1,9.19,,
USGS,2172053,8/30/21 2:45,EDT,3380,30.2,1.8,9.22,,
USGS,2172053,8/30/21 3:00,EDT,2870,30.1,1.5,9.24,,
USGS,2172053,8/30/21 3:15,EDT,1840,30,0.9,9.23,,
USGS,2172053,8/30/21 3:30,EDT,2430,30.1,1.2,9.2,,
USGS,2172053,8/30/21 3:45,EDT,2740,30.1,1.4,9.1,,
USGS,2172053,8/30/21 4:00,EDT,2670,30.1,1.4,9.01,,
USGS,2172053,8/30/21 4:15,EDT,3020,30.1,1.6,8.88,,
USGS,2172053,8/30/21 4:30,EDT,3210,30.1,1.7,8.74,,
USGS,2172053,8/30/21 4:45,EDT,2940,30.1,1.5,8.55,,
USGS,2172053,8/30/21 5:00,EDT,3470,30.1,1.8,8.32,,
USGS,2172053,8/30/21 5:15,EDT,2610,29.9,1.4,8.1,,
USGS,2172053,8/30/21 5:30,EDT,2170,29.9,1.1,7.94,,
USGS,2172053,8/30/21 5:45,EDT,1880,29.8,1,7.77,,
USGS,2172053,8/30/21 6:00,EDT,1650,29.8,0.8,7.59,,
USGS,2172053,8/30/21 6:15,EDT,1420,29.8,0.7,7.44,,
USGS,2172053,8/30/21 6:30,EDT,1280,29.9,0.6,7.25,,
USGS,2172053,8/30/21 6:45,EDT,1040,29.9,0.5,7.1,,
USGS,2172053,8/30/21 7:00,EDT,1060,29.9,0.5,6.91,,
USGS,2172053,8/30/21 7:15,EDT,1010,30,0.5,6.67,,
USGS,2172053,8/30/21 7:30,EDT,799,30,0.4,6.48,,
USGS,2172053,8/30/21 7:45,EDT,743,29.9,0.4,6.32,,
USGS,2172053,8/30/21 8:00,EDT,537,29.9,0.3,6.12,,
USGS,2172053,8/30/21 8:15,EDT,366,29.9,0.2,5.98,,
USGS,2172053,8/30/21 8:30,EDT,400,29.9,0.2,5.85,,
USGS,2172053,8/30/21 8:45,EDT,265,29.9,0.1,5.82,,
USGS,2172053,8/30/21 9:00,EDT,255,29.9,0.1,5.8,,
USGS,2172053,8/30/21 9:15,EDT,230,29.9,0.1,5.87,,
USGS,2172053,8/30/21 9:30,EDT,195,29.9,0.1,5.98,,
USGS,2172053,8/30/21 9:45,EDT,207,29.9,0.1,6.12,,
USGS,2172053,8/30/21 10:00,EDT,189,29.9,0.1,6.31,,
USGS,2172053,8/30/21 10:15,EDT,210,30,0.1,6.58,,
USGS,2172053,8/30/21 10:30,EDT,215,30,0.1,6.84,,
USGS,2172053,8/30/21 10:45,EDT,191,29.9,0.1,7.15,,
USGS,2172053,8/30/21 11:00,EDT,182,29.9,0.1,7.44,,
USGS,2172053,8/30/21 11:15,EDT,182,29.9,0.1,7.66,,
USGS,2172053,8/30/21 11:30,EDT,186,29.9,0.1,7.89,,
USGS,2172053,8/30/21 11:45,EDT,433,30,0.2,8.07,,
USGS,2172053,8/30/21 12:00,EDT,530,30,0.3,8.25,,
USGS,2172053,8/30/21 12:15,EDT,352,30,0.2,8.48,,
USGS,2172053,8/30/21 12:30,EDT,1470,30,0.7,8.67,,
USGS,2172053,8/30/21 12:45,EDT,1390,30,0.7,8.85,,
USGS,2172053,8/30/21 13:00,EDT,1510,30.1,0.8,8.99,,
USGS,2172053,8/30/21 13:15,EDT,2260,30.1,1.2,9.16,,
USGS,2172053,8/30/21 13:30,EDT,4430,30.1,2.4,9.3,,
USGS,2172053,8/30/21 13:45,EDT,6140,30.2,3.3,9.42,,
USGS,2172053,8/30/21 14:00,EDT,4870,30.3,2.6,9.55,,
USGS,2172053,8/30/21 14:15,EDT,7740,30.2,4.3,9.67,,
USGS,2172053,8/30/21 14:30,EDT,7710,30.3,4.3,9.75,,
USGS,2172053,8/30/21 14:45,EDT,7760,30.3,4.3,9.82,,
USGS,2172053,8/30/21 15:00,EDT,8960,30.3,5,9.9,,
USGS,2172053,8/30/21 15:15,EDT,10100,30.3,5.7,9.96,,
USGS,2172053,8/30/21 15:30,EDT,10900,30.4,6.2,9.99,,
USGS,2172053,8/30/21 15:45,EDT,10800,30.4,6.1,10.05,,
USGS,2172053,8/30/21 16:00,EDT,12900,30.4,7.4,10.05,,
USGS,2172053,8/30/21 16:15,EDT,13500,30.4,7.8,10.08,,
USGS,2172053,8/30/21 16:30,EDT,14000,30.4,8.1,10.05,,
USGS,2172053,8/30/21 16:45,EDT,13600,30.4,7.8,10.01,,
USGS,2172053,8/30/21 17:00,EDT,14300,30.4,8.3,9.92,,
USGS,2172053,8/30/21 17:15,EDT,13000,30.4,7.4,9.82,,
USGS,2172053,8/30/21 17:30,EDT,13300,30.5,7.6,9.66,,
USGS,2172053,8/30/21 17:45,EDT,14300,30.4,8.3,9.43,,
USGS,2172053,8/30/21 18:00,EDT,15600,30.4,9.1,9.21,,
USGS,2172053,8/30/21 18:15,EDT,14700,30.5,8.5,8.96,,
USGS,2172053,8/30/21 18:30,EDT,14200,30.5,8.2,8.7,,
USGS,2172053,8/30/21 18:45,EDT,12200,30.4,7,8.48,,
USGS,2172053,8/30/21 19:00,EDT,10000,30.5,5.7,8.22,,
USGS,2172053,8/30/21 19:15,EDT,10400,30.5,5.9,8.01,,
USGS,2172053,8/30/21 19:30,EDT,8970,30.4,5,7.84,,
USGS,2172053,8/30/21 19:45,EDT,9100,30.3,5.1,7.63,,
USGS,2172053,8/30/21 20:00,EDT,8820,30.3,4.9,7.43,,
USGS,2172053,8/30/21 20:15,EDT,8910,30.3,5,7.24,,
USGS,2172053,8/30/21 20:30,EDT,7710,30.3,4.3,7.1,,
USGS,2172053,8/30/21 20:45,EDT,6970,30.3,3.8,6.98,,
USGS,2172053,8/30/21 21:00,EDT,6110,30.3,3.3,6.89,,
USGS,2172053,8/30/21 21:15,EDT,5510,30.3,3,6.84,,
USGS,2172053,8/30/21 21:30,EDT,4440,30.2,2.4,6.81,,
USGS,2172053,8/30/21 21:45,EDT,3170,30.2,1.7,6.79,,
USGS,2172053,8/30/21 22:00,EDT,2620,30.2,1.4,6.82,,
USGS,2172053,8/30/21 22:15,EDT,2030,30.2,1,6.86,,
